Region 82 Avg IOU: 0.666721, Class: 0.723647, Obj: 0.028517, No Obj: 0.000232, .5R: 1.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: 0.667165, Class: 0.975530, Obj: 0.158696, No Obj: 0.000182, .5R: 1.000000, .75R: 0.333333,  count: 3
Region 106 Avg IOU: 0.774411, Class: 0.608604, Obj: 0.005911, No Obj: 0.000041, .5R: 1.000000, .75R: 0.500000,  count: 2
Region 82 Avg IOU: 0.690632, Class: 0.952386, Obj: 0.256260, No Obj: 0.000267, .5R: 1.000000, .75R: 0.333333,  count: 3
Region 94 Avg IOU: 0.675110, Class: 0.945177, Obj: 0.041879, No Obj: 0.000130, .5R: 1.000000, .75R: 0.250000,  count: 4
Region 106 Avg IOU: 0.716771, Class: 0.970612, Obj: 0.146676, No Obj: 0.000059, .5R: 1.000000, .75R: 0.500000,  count: 4
3033: 0.711399, 0.720867 avg, 0.000010 rate, 7.400900 seconds, 194112 images
Loaded: 0.000076 seconds
Region 82 Avg IOU: 0.718576, Class: 0.985389, Obj: 0.142567, No Obj: 0.000306, .5R: 1.000000, .75R: 0.500000,  count: 2
Region 94 Avg IOU: 0.692703, Class: 0.900973, Obj: 0.353601, No Obj: 0.000302, .5R: 1.000000, .75R: 0.500000,  count: 6
Region 106 Avg IOU: 0.814829, Class: 0.683371, Obj: 0.040753, No Obj: 0.000026, .5R: 1.000000, .75R: 1.000000,  count: 1
Region 82 Avg IOU: 0.778625, Class: 0.693171, Obj: 0.440148, No Obj: 0.000270, .5R: 1.000000, .75R: 0.500000,  count: 2
Region 94 Avg IOU: 0.827672, Class: 0.965330, Obj: 0.352178, No Obj: 0.000263, .5R: 1.000000, .75R: 0.800000,  count: 5
Region 106 Avg IOU: 0.683974, Class: 0.927957, Obj: 0.878904, No Obj: 0.000050, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.000088, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.673460, Class: 0.713321, Obj: 0.289460, No Obj: 0.000259, .5R: 0.750000, .75R: 0.250000,  count: 4
Region 106 Avg IOU: 0.609882, Class: 0.931227, Obj: 0.225402, No Obj: 0.000052, .5R: 1.000000, .75R: 0.000000,  count: 4
Region 82 Avg IOU: 0.752694, Class: 0.966922, Obj: 0.357727, No Obj: 0.000276, .5R: 1.000000, .75R: 1.000000,  count: 1
Region 94 Avg IOU: 0.758966, Class: 0.954363, Obj: 0.351801, No Obj: 0.000243, .5R: 1.000000, .75R: 0.400000,  count: 5
Region 106 Avg IOU: 0.563866, Class: 0.828951, Obj: 0.003418, No Obj: 0.000031, .5R: 1.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.656231, Class: 0.832133, Obj: 0.034899, No Obj: 0.000151, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.708225, Class: 0.926064, Obj: 0.182991, No Obj: 0.000185, .5R: 1.000000, .75R: 0.500000,  count: 4
Region 106 Avg IOU: 0.639947, Class: 0.963206, Obj: 0.065968, No Obj: 0.000051, .5R: 0.800000, .75R: 0.200000,  count: 5
Region 82 Avg IOU: 0.599527, Class: 0.940703, Obj: 0.125649, No Obj: 0.000369, .5R: 0.600000, .75R: 0.200000,  count: 5
Region 94 Avg IOU: 0.829143, Class: 0.805684, Obj: 0.064273, No Obj: 0.000202, .5R: 1.000000, .75R: 0.666667,  count: 3
Region 106 Avg IOU: 0.630210, Class: 0.909503, Obj: 0.022155, No Obj: 0.000038, .5R: 0.800000, .75R: 0.200000,  count: 5
Region 82 Avg IOU: 0.649371, Class: 0.991299, Obj: 0.525196, No Obj: 0.000277, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.646795, Class: 0.697453, Obj: 0.281785, No Obj: 0.000184, .5R: 0.750000, .75R: 0.250000,  count: 4
Region 106 Avg IOU: 0.771263, Class: 0.782243, Obj: 0.432170, No Obj: 0.000054, .5R: 1.000000, .75R: 0.666667,  count: 3
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.000127, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.716103, Class: 0.930355, Obj: 0.114320, No Obj: 0.000146, .5R: 1.000000, .75R: 0.500000,  count: 6
Region 106 Avg IOU: 0.595352, Class: 0.768036, Obj: 0.230829, No Obj: 0.000041, .5R: 1.000000, .75R: 0.000000,  count: 2
3034: 0.562024, 0.704983 avg, 0.000010 rate, 7.512658 seconds, 194176 images
Loaded: 0.000056 seconds
Region 82 Avg IOU: 0.598662, Class: 0.885893, Obj: 0.064394, No Obj: 0.000156, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.677466, Class: 0.692250, Obj: 0.323452, No Obj: 0.000178, .5R: 1.000000, .75R: 0.250000,  count: 4
Region 106 Avg IOU: 0.666706, Class: 0.937807, Obj: 0.121750, No Obj: 0.000041, .5R: 1.000000, .75R: 0.333333,  count: 3
Region 82 Avg IOU: 0.556357, Class: 0.986459, Obj: 0.023749, No Obj: 0.000243, .5R: 0.666667, .75R: 0.333333,  count: 3
Region 94 Avg IOU: 0.688853, Class: 0.827497, Obj: 0.111002, No Obj: 0.000242, .5R: 1.000000, .75R: 0.333333,  count: 3
Region 106 Avg IOU: 0.707614, Class: 0.816393, Obj: 0.007575, No Obj: 0.000036, .5R: 1.000000, .75R: 0.333333,  count: 6
Region 82 Avg IOU: 0.749821, Class: 0.917800, Obj: 0.248076, No Obj: 0.000228, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.682181, Class: 0.715947, Obj: 0.133458, No Obj: 0.000194, .5R: 1.000000, .75R: 0.428571,  count: 7
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.000039, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.711118, Class: 0.935373, Obj: 0.204228, No Obj: 0.000375, .5R: 1.000000, .75R: 0.500000,  count: 2
Region 94 Avg IOU: 0.694797, Class: 0.814180, Obj: 0.212258, No Obj: 0.000203, .5R: 1.000000, .75R: 0.333333,  count: 3
Region 106 Avg IOU: 0.694323, Class: 0.883738, Obj: 0.226000, No Obj: 0.000048, .5R: 1.000000, .75R: 0.000000,  count: 3
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.000127, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.754001, Class: 0.798800, Obj: 0.150350, No Obj: 0.000223, .5R: 1.000000, .75R: 0.714286,  count: 7
Region 106 Avg IOU: 0.670078, Class: 0.911841, Obj: 0.011781, No Obj: 0.000031, .5R: 1.000000, .75R: 0.250000,  count: 4
Region 82 Avg IOU: 0.649953, Class: 0.953729, Obj: 0.071774, No Obj: 0.000136, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.678704, Class: 0.598953, Obj: 0.094099, No Obj: 0.000162, .5R: 1.000000, .75R: 0.200000,  count: 5
Region 106 Avg IOU: 0.641757, Class: 0.885540, Obj: 0.009171, No Obj: 0.000051, .5R: 1.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.726793, Class: 0.923405, Obj: 0.027668, No Obj: 0.000232, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.726576, Class: 0.948980, Obj: 0.152788, No Obj: 0.000236, .5R: 1.000000, .75R: 0.600000,  count: 5
Region 106 Avg IOU: 0.648478, Class: 0.825210, Obj: 0.237402, No Obj: 0.000049, .5R: 0.500000, .75R: 0.500000,  count: 2
Region 82 Avg IOU: 0.623318, Class: 0.693738, Obj: 0.124527, No Obj: 0.000242, .5R: 0.750000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: 0.655352, Class: 0.570581, Obj: 0.274197, No Obj: 0.000214, .5R: 1.000000, .75R: 0.000000,  count: 2
Region 106 Avg IOU: 0.794874, Class: 0.848304, Obj: 0.029515, No Obj: 0.000036, .5R: 1.000000, .75R: 1.000000,  count: 2
3035: 0.663219, 0.700806 avg, 0.000010 rate, 7.241882 seconds, 194240 images
Loaded: 0.000041 seconds
Region 82 Avg IOU: 0.569557, Class: 0.917539, Obj: 0.170439, No Obj: 0.000246, .5R: 1.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.688599, Class: 0.932101, Obj: 0.275827, No Obj: 0.000231, .5R: 1.000000, .75R: 0.500000,  count: 4
Region 106 Avg IOU: 0.787592, Class: 0.529759, Obj: 0.059752, No Obj: 0.000047, .5R: 1.000000, .75R: 0.500000,  count: 2
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.000162, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.743179, Class: 0.841350, Obj: 0.101090, No Obj: 0.000199, .5R: 1.000000, .75R: 0.500000,  count: 6
Region 106 Avg IOU: 0.523307, Class: 0.371527, Obj: 0.026543, No Obj: 0.000041, .5R: 0.500000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.788538, Class: 0.993818, Obj: 0.800007, No Obj: 0.000331, .5R: 1.000000, .75R: 1.000000,  count: 1
Region 94 Avg IOU: 0.621792, Class: 0.898392, Obj: 0.060722, No Obj: 0.000091, .5R: 0.666667, .75R: 0.333333,  count: 3
Region 106 Avg IOU: 0.633953, Class: 0.932632, Obj: 0.049347, No Obj: 0.000048, .5R: 0.857143, .75R: 0.142857,  count: 7
Region 82 Avg IOU: 0.498636, Class: 0.984621, Obj: 0.051711, No Obj: 0.000196, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.722447, Class: 0.818876, Obj: 0.124319, No Obj: 0.000145, .5R: 1.000000, .75R: 0.500000,  count: 4
Region 106 Avg IOU: 0.674220, Class: 0.876589, Obj: 0.173829, No Obj: 0.000051, .5R: 1.000000, .75R: 0.000000,  count: 3
Region 82 Avg IOU: 0.540211, Class: 0.829907, Obj: 0.275397, No Obj: 0.000254, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.719000, Class: 0.872147, Obj: 0.139465, No Obj: 0.000167, .5R: 1.000000, .75R: 0.250000,  count: 4
Region 106 Avg IOU: 0.600214, Class: 0.752696, Obj: 0.159280, No Obj: 0.000032, .5R: 0.666667, .75R: 0.333333,  count: 3
Region 82 Avg IOU: 0.700606, Class: 0.855939, Obj: 0.142607, No Obj: 0.000350, .5R: 1.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.634100, Class: 0.849634, Obj: 0.272062, No Obj: 0.000184, .5R: 0.750000, .75R: 0.250000,  count: 4
Region 106 Avg IOU: 0.609591, Class: 0.781372, Obj: 0.010640, No Obj: 0.000035, .5R: 1.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.643525, Class: 0.966380, Obj: 0.009914, No Obj: 0.000132, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.692897, Class: 0.806553, Obj: 0.113832, No Obj: 0.000146, .5R: 1.000000, .75R: 0.200000,  count: 5
Region 106 Avg IOU: 0.567626, Class: 0.651106, Obj: 0.007852, No Obj: 0.000035, .5R: 0.500000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.551192, Class: 0.991826, Obj: 0.322440, No Obj: 0.000323, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.644030, Class: 0.733011, Obj: 0.109260, No Obj: 0.000173, .5R: 0.833333, .75R: 0.166667,  count: 6
Region 106 Avg IOU: 0.611257, Class: 0.974940, Obj: 0.488964, No Obj: 0.000041, .5R: 1.000000, .75R: 0.000000,  count: 1
3036: 0.622047, 0.692930 avg, 0.000010 rate, 7.342525 seconds, 194304 images
Loaded: 0.000052 seconds
Region 82 Avg IOU: 0.757700, Class: 0.608810, Obj: 0.011664, No Obj: 0.000163, .5R: 1.000000, .75R: 0.500000,  count: 2
Region 94 Avg IOU: 0.671327, Class: 0.868551, Obj: 0.034311, No Obj: 0.000127, .5R: 0.666667, .75R: 0.333333,  count: 3
Region 106 Avg IOU: 0.484696, Class: 0.924098, Obj: 0.017157, No Obj: 0.000054, .5R: 0.500000, .75R: 0.000000,  count: 4
Region 82 Avg IOU: 0.645142, Class: 0.824128, Obj: 0.096084, No Obj: 0.000241, .5R: 0.500000, .75R: 0.500000,  count: 2
Region 94 Avg IOU: 0.727800, Class: 0.887899, Obj: 0.070205, No Obj: 0.000280, .5R: 1.000000, .75R: 0.285714,  count: 7
Region 106 Avg IOU: 0.791381, Class: 0.847753, Obj: 0.002048, No Obj: 0.000034, .5R: 1.000000, .75R: 0.750000,  count: 4
Region 82 Avg IOU: 0.605450, Class: 0.763929, Obj: 0.022516, No Obj: 0.000113, .5R: 0.666667, .75R: 0.000000,  count: 3
Region 94 Avg IOU: 0.675718, Class: 0.977626, Obj: 0.380633, No Obj: 0.000144, .5R: 1.000000, .75R: 0.500000,  count: 2
Region 106 Avg IOU: 0.679973, Class: 0.896744, Obj: 0.155291, No Obj: 0.000068, .5R: 1.000000, .75R: 0.333333,  count: 3
Region 82 Avg IOU: 0.679884, Class: 0.988941, Obj: 0.375024, No Obj: 0.000232, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.613492, Class: 0.710689, Obj: 0.116436, No Obj: 0.000171, .5R: 1.000000, .75R: 0.000000,  count: 6
Region 106 Avg IOU: 0.827065, Class: 0.780386, Obj: 0.261494, No Obj: 0.000029, .5R: 1.000000, .75R: 1.000000,  count: 1
Region 82 Avg IOU: 0.584359, Class: 0.993124, Obj: 0.162560, No Obj: 0.000340, .5R: 1.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.720451, Class: 0.909072, Obj: 0.214674, No Obj: 0.000266, .5R: 1.000000, .75R: 0.400000,  count: 5
Region 106 Avg IOU: 0.648914, Class: 0.874289, Obj: 0.134066, No Obj: 0.000047, .5R: 0.800000, .75R: 0.200000,  count: 5
Region 82 Avg IOU: 0.553155, Class: 0.986069, Obj: 0.029677, No Obj: 0.000102, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.659708, Class: 0.927367, Obj: 0.228836, No Obj: 0.000285, .5R: 1.000000, .75R: 0.125000,  count: 8
Region 106 Avg IOU: 0.602242, Class: 0.879092, Obj: 0.133027, No Obj: 0.000054, .5R: 0.833333, .75R: 0.000000,  count: 6
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.000143, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.676283, Class: 0.995865, Obj: 0.490028, No Obj: 0.000288, .5R: 0.800000, .75R: 0.400000,  count: 5
Region 106 Avg IOU: 0.690504, Class: 0.870256, Obj: 0.246013, No Obj: 0.000061, .5R: 1.000000, .75R: 0.200000,  count: 5
Region 82 Avg IOU: 0.522135, Class: 0.721075, Obj: 0.128551, No Obj: 0.000359, .5R: 0.500000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.721159, Class: 0.774306, Obj: 0.246268, No Obj: 0.000266, .5R: 1.000000, .75R: 0.400000,  count: 5
Region 106 Avg IOU: 0.608691, Class: 0.993759, Obj: 0.574024, No Obj: 0.000044, .5R: 1.000000, .75R: 0.000000,  count: 1
3037: 0.733821, 0.697019 avg, 0.000010 rate, 7.320379 seconds, 194368 images
Loaded: 0.000050 seconds
Region 82 Avg IOU: 0.754587, Class: 0.988369, Obj: 0.131622, No Obj: 0.000225, .5R: 1.000000, .75R: 1.000000,  count: 1
Region 94 Avg IOU: 0.649813, Class: 0.818852, Obj: 0.270121, No Obj: 0.000187, .5R: 0.800000, .75R: 0.200000,  count: 5
Region 106 Avg IOU: 0.732944, Class: 0.946061, Obj: 0.087630, No Obj: 0.000043, .5R: 1.000000, .75R: 0.500000,  count: 2
Region 82 Avg IOU: 0.654518, Class: 0.642612, Obj: 0.003338, No Obj: 0.000237, .5R: 1.000000, .75R: 0.000000,  count: 3
Region 94 Avg IOU: 0.682060, Class: 0.981727, Obj: 0.306433, No Obj: 0.000161, .5R: 1.000000, .75R: 0.500000,  count: 2
Region 106 Avg IOU: 0.736828, Class: 0.861859, Obj: 0.079572, No Obj: 0.000052, .5R: 1.000000, .75R: 0.600000,  count: 5
Region 82 Avg IOU: 0.706988, Class: 0.874732, Obj: 0.015707, No Obj: 0.000219, .5R: 0.666667, .75R: 0.666667,  count: 3
Region 94 Avg IOU: 0.754706, Class: 0.976193, Obj: 0.506332, No Obj: 0.000225, .5R: 1.000000, .75R: 0.250000,  count: 4
Region 106 Avg IOU: 0.647077, Class: 0.758469, Obj: 0.087307, No Obj: 0.000039, .5R: 1.000000, .75R: 0.000000,  count: 3
Region 82 Avg IOU: 0.762614, Class: 0.980050, Obj: 0.511140, No Obj: 0.000478, .5R: 1.000000, .75R: 1.000000,  count: 2
Region 94 Avg IOU: 0.784443, Class: 0.799150, Obj: 0.147703, No Obj: 0.000130, .5R: 1.000000, .75R: 0.666667,  count: 3
Region 106 Avg IOU: 0.753957, Class: 0.941667, Obj: 0.330098, No Obj: 0.000046, .5R: 1.000000, .75R: 0.666667,  count: 3
Region 82 Avg IOU: 0.710688, Class: 0.788893, Obj: 0.012929, No Obj: 0.000222, .5R: 0.666667, .75R: 0.666667,  count: 3
Region 94 Avg IOU: 0.726572, Class: 0.761562, Obj: 0.053836, No Obj: 0.000199, .5R: 1.000000, .75R: 0.333333,  count: 3
Region 106 Avg IOU: 0.698142, Class: 0.871437, Obj: 0.170798, No Obj: 0.000049, .5R: 1.000000, .75R: 0.500000,  count: 2
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.000132, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.753361, Class: 0.847868, Obj: 0.192618, No Obj: 0.000240, .5R: 1.000000, .75R: 0.500000,  count: 6
Region 106 Avg IOU: 0.612399, Class: 0.893023, Obj: 0.260100, No Obj: 0.000064, .5R: 0.666667, .75R: 0.000000,  count: 3
Region 82 Avg IOU: 0.639514, Class: 0.992860, Obj: 0.026007, No Obj: 0.000224, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.725670, Class: 0.986150, Obj: 0.486066, No Obj: 0.000227, .5R: 1.000000, .75R: 0.500000,  count: 4
Region 106 Avg IOU: 0.581598, Class: 0.822656, Obj: 0.020750, No Obj: 0.000046, .5R: 0.714286, .75R: 0.142857,  count: 7
Region 82 Avg IOU: 0.653531, Class: 0.890325, Obj: 0.020760, No Obj: 0.000394, .5R: 1.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.603020, Class: 0.664020, Obj: 0.166042, No Obj: 0.000180, .5R: 1.000000, .75R: 0.000000,  count: 4
Region 106 Avg IOU: 0.620879, Class: 0.478623, Obj: 0.016258, No Obj: 0.000039, .5R: 1.000000, .75R: 0.000000,  count: 2
3038: 0.618325, 0.689150 avg, 0.000010 rate, 6.911553 seconds, 194432 images
Loaded: 0.000045 seconds
Region 82 Avg IOU: 0.695823, Class: 0.685781, Obj: 0.104362, No Obj: 0.000193, .5R: 1.000000, .75R: 0.333333,  count: 3
Region 94 Avg IOU: 0.685219, Class: 0.824536, Obj: 0.554563, No Obj: 0.000187, .5R: 0.666667, .75R: 0.333333,  count: 3
Region 106 Avg IOU: 0.513424, Class: 0.947673, Obj: 0.066301, No Obj: 0.000040, .5R: 0.500000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.723970, Class: 0.875801, Obj: 0.026452, No Obj: 0.000196, .5R: 1.000000, .75R: 0.500000,  count: 2
Region 94 Avg IOU: 0.747206, Class: 0.845563, Obj: 0.116616, No Obj: 0.000146, .5R: 1.000000, .75R: 0.500000,  count: 2
Region 106 Avg IOU: 0.648051, Class: 0.862741, Obj: 0.068421, No Obj: 0.000044, .5R: 0.750000, .75R: 0.250000,  count: 4
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.000085, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.712523, Class: 0.737500, Obj: 0.133574, No Obj: 0.000231, .5R: 1.000000, .75R: 0.428571,  count: 7
Region 106 Avg IOU: 0.559501, Class: 0.962312, Obj: 0.083558, No Obj: 0.000051, .5R: 0.800000, .75R: 0.000000,  count: 5
Region 82 Avg IOU: 0.673224, Class: 0.877978, Obj: 0.060206, No Obj: 0.000260, .5R: 1.000000, .75R: 0.000000,  count: 3
Region 94 Avg IOU: 0.748202, Class: 0.784660, Obj: 0.256401, No Obj: 0.000180, .5R: 1.000000, .75R: 0.750000,  count: 4
Region 106 Avg IOU: 0.660242, Class: 0.554732, Obj: 0.010568, No Obj: 0.000036, .5R: 1.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.000120, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.632552, Class: 0.857815, Obj: 0.101193, No Obj: 0.000154, .5R: 0.750000, .75R: 0.250000,  count: 4
Region 106 Avg IOU: 0.622115, Class: 0.897712, Obj: 0.199145, No Obj: 0.000048, .5R: 0.750000, .75R: 0.250000,  count: 4
Region 82 Avg IOU: 0.499861, Class: 0.977232, Obj: 0.102236, No Obj: 0.000403, .5R: 0.666667, .75R: 0.000000,  count: 3
Region 94 Avg IOU: 0.752457, Class: 0.854612, Obj: 0.200669, No Obj: 0.000208, .5R: 1.000000, .75R: 0.750000,  count: 4
Region 106 Avg IOU: 0.656050, Class: 0.848785, Obj: 0.003470, No Obj: 0.000024, .5R: 0.800000, .75R: 0.200000,  count: 5
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.000106, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.727190, Class: 0.958587, Obj: 0.353638, No Obj: 0.000218, .5R: 1.000000, .75R: 0.200000,  count: 5
Region 106 Avg IOU: 0.765075, Class: 0.594595, Obj: 0.376372, No Obj: 0.000052, .5R: 1.000000, .75R: 0.666667,  count: 3
Region 82 Avg IOU: 0.630566, Class: 0.786113, Obj: 0.015447, No Obj: 0.000182, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.754231, Class: 0.727651, Obj: 0.157628, No Obj: 0.000167, .5R: 1.000000, .75R: 0.600000,  count: 5
Region 106 Avg IOU: 0.524571, Class: 0.586078, Obj: 0.022324, No Obj: 0.000028, .5R: 0.500000, .75R: 0.000000,  count: 2
3039: 0.662569, 0.686492 avg, 0.000010 rate, 7.366176 seconds, 194496 images
Loaded: 0.000059 seconds
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.000176, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.782108, Class: 0.754444, Obj: 0.294057, No Obj: 0.000200, .5R: 1.000000, .75R: 0.750000,  count: 4
Region 106 Avg IOU: 0.653227, Class: 0.879317, Obj: 0.063963, No Obj: 0.000046, .5R: 1.000000, .75R: 0.000000,  count: 5
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.000170, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.715652, Class: 0.765603, Obj: 0.079599, No Obj: 0.000163, .5R: 0.833333, .75R: 0.500000,  count: 6
Region 106 Avg IOU: 0.784734, Class: 0.865767, Obj: 0.021733, No Obj: 0.000036, .5R: 1.000000, .75R: 0.500000,  count: 2
Region 82 Avg IOU: 0.434603, Class: 0.998089, Obj: 0.090384, No Obj: 0.000264, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.800125, Class: 0.976640, Obj: 0.365842, No Obj: 0.000114, .5R: 1.000000, .75R: 0.500000,  count: 2
Region 106 Avg IOU: 0.641621, Class: 0.915881, Obj: 0.015056, No Obj: 0.000034, .5R: 0.875000, .75R: 0.125000,  count: 8
Region 82 Avg IOU: 0.773051, Class: 0.907219, Obj: 0.049601, No Obj: 0.000202, .5R: 1.000000, .75R: 0.666667,  count: 3
Region 94 Avg IOU: 0.568964, Class: 0.941597, Obj: 0.035426, No Obj: 0.000086, .5R: 0.750000, .75R: 0.000000,  count: 4
Region 106 Avg IOU: 0.525710, Class: 0.994051, Obj: 0.101439, No Obj: 0.000050, .5R: 0.800000, .75R: 0.000000,  count: 5
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.000164, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.675840, Class: 0.378862, Obj: 0.317930, No Obj: 0.000189, .5R: 1.000000, .75R: 0.250000,  count: 4
Region 106 Avg IOU: 0.572125, Class: 0.794795, Obj: 0.120353, No Obj: 0.000047, .5R: 0.750000, .75R: 0.000000,  count: 4
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.000118, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.684154, Class: 0.960205, Obj: 0.314352, No Obj: 0.000195, .5R: 1.000000, .75R: 0.333333,  count: 3
Region 106 Avg IOU: 0.697170, Class: 0.807498, Obj: 0.019704, No Obj: 0.000047, .5R: 0.857143, .75R: 0.285714,  count: 7
Region 82 Avg IOU: 0.591964, Class: 0.958770, Obj: 0.305913, No Obj: 0.000255, .5R: 1.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.726160, Class: 0.827110, Obj: 0.221845, No Obj: 0.000172, .5R: 1.000000, .75R: 0.333333,  count: 3
Region 106 Avg IOU: 0.749426, Class: 0.597436, Obj: 0.073141, No Obj: 0.000034, .5R: 1.000000, .75R: 0.333333,  count: 3
Region 82 Avg IOU: 0.756927, Class: 0.985258, Obj: 0.420322, No Obj: 0.000400, .5R: 1.000000, .75R: 1.000000,  count: 2
Region 94 Avg IOU: 0.772767, Class: 0.914048, Obj: 0.330644, No Obj: 0.000287, .5R: 1.000000, .75R: 0.400000,  count: 5
Region 106 Avg IOU: 0.725911, Class: 0.406210, Obj: 0.297948, No Obj: 0.000045, .5R: 1.000000, .75R: 0.500000,  count: 2
3040: 0.684628, 0.686305 avg, 0.000010 rate, 7.411370 seconds, 194560 images
Resizing
544
Loaded: 0.000058 seconds
Region 82 Avg IOU: 0.659573, Class: 0.563885, Obj: 0.132889, No Obj: 0.000434, .5R: 1.000000, .75R: 0.333333,  count: 3
Region 94 Avg IOU: 0.548511, Class: 0.874151, Obj: 0.259123, No Obj: 0.000211, .5R: 0.750000, .75R: 0.000000,  count: 4
Region 106 Avg IOU: 0.668421, Class: 0.917406, Obj: 0.000613, No Obj: 0.000020, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.791074, Class: 0.659599, Obj: 0.363881, No Obj: 0.000366, .5R: 1.000000, .75R: 0.500000,  count: 2
Region 94 Avg IOU: 0.707832, Class: 0.838753, Obj: 0.603414, No Obj: 0.000186, .5R: 1.000000, .75R: 0.250000,  count: 4
Region 106 Avg IOU: 0.600975, Class: 0.830033, Obj: 0.089382, No Obj: 0.000038, .5R: 0.750000, .75R: 0.000000,  count: 4
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.000098, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.687317, Class: 0.902992, Obj: 0.117716, No Obj: 0.000201, .5R: 1.000000, .75R: 0.333333,  count: 3
Region 106 Avg IOU: 0.664558, Class: 0.744255, Obj: 0.065523, No Obj: 0.000048, .5R: 0.750000, .75R: 0.375000,  count: 8
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.000073, .5R: -nan, .75R: -nan,  count: 0
